"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"INS_L_6_4",0.0205234242235102,-0.0157834434954738,0.0106561310015867,-0.201476375245758,-0.527573431032879,0.308512566410057
"INS_R_6_4",0.0253226592094331,-0.0224448340304886,0.0112947138411879,-0.193210765569537,-0.534118978971197,0.28822533526297
"INS_L_6_5",0.0568510428910307,-0.0220986954939016,0.021410529273146,-0.0421462345114836,-0.53621267536768,0.331225993319443
"INS_R_6_5",0.0586838829617334,-0.011625271223615,0.0292016844640882,-0.00460889290991114,-0.502959515983512,0.360595551756835
"INS_L_6_6",0.050458534209796,-0.0300526689295662,0.0294476441044793,-0.135712582908467,-0.535746033908923,0.322950253576477
"INS_R_6_6",0.0432781966417214,-0.0177125902879054,0.0279307390230949,-0.10196628194522,-0.508669283879002,0.323280377466849
"CG_L_7_1",-0.0130367522789998,-0.0843311170023547,0.0438592191370088,-0.228396318934172,-0.627328432071681,0.328975487992779
"CG_R_7_1",-0.0113992900046585,-0.078503112898114,0.0432478283929673,-0.228218732286795,-0.628869371314128,0.332825570992484
"CG_L_7_2",-0.013809175963441,-0.0198642452999532,0.0134914192081669,-0.286372253307512,-0.544511402932486,0.300963048140718
"CG_R_7_2",-0.00421128897041695,-0.0217119810313691,0.0223234771116928,-0.236896605215358,-0.539813258450293,0.326274984836128
"CG_L_7_3",-0.02005181656484,-0.0175413530535836,0.0627278259090608,-0.290209226975789,-0.491994932556959,0.373039444175944
"CG_R_7_3",-0.0419872223629978,-0.0169515141947859,0.0535529773584964,-0.346133972189557,-0.496278853064218,0.385171384012972
"CG_L_7_4",-0.029125641763829,-0.0726878964958041,-0.0374039284974619,-0.380846047375246,-0.665342162416355,0.19736948496904
"CG_R_7_4",-0.031394191187519,-0.0666810269247432,-0.0340816815659201,-0.36846231504857,-0.65548755325542,0.184798556703848
"CG_L_7_5",-0.0544698977811436,-0.0374920043474493,0.0325778259078585,-0.384022745581795,-0.539957745466755,0.36650022597313
